[INFO] Démarrage — group=position-group consumer=consumer-1 topic=position
  [MSG] partition=0 offset=91137 courier=courier-24 lat=48.83823 lon=2.38864
  [MSG] partition=0 offset=91138 courier=courier-20 lat=48.80985 lon=2.31883
  [MSG] partition=0 offset=91139 courier=courier-85 lat=48.83215 lon=2.3103
  [MSG] partition=0 offset=91140 courier=courier-40 lat=48.88061 lon=2.36328
  [MSG] partition=0 offset=91141 courier=courier-10 lat=48.8092 lon=2.35608
  [MSG] partition=0 offset=91142 courier=courier-73 lat=48.82325 lon=2.36998
  [MSG] partition=0 offset=91143 courier=courier-99 lat=48.84791 lon=2.39621
  [MSG] partition=0 offset=91144 courier=courier-79 lat=48.8925 lon=2.34814
  [MSG] partition=0 offset=91145 courier=courier-75 lat=48.82781 lon=2.33685
  [MSG] partition=0 offset=91146 courier=courier-23 lat=48.90501 lon=2.31761
  [MSG] partition=0 offset=91147 courier=courier-53 lat=48.88496 lon=2.33925
  [MSG] partition=0 offset=91148 courier=courier-4 lat=48.85562 lon=2.39213
  [MSG] partition=0 offset=91149 courier=courier-88 lat=48.89956 lon=2.30999
  [MSG] partition=0 offset=91150 courier=courier-98 lat=48.86963 lon=2.31025
  [MSG] partition=0 offset=91151 courier=courier-17 lat=48.84349 lon=2.34926
  [MSG] partition=0 offset=91152 courier=courier-48 lat=48.87016 lon=2.37296
  [MSG] partition=0 offset=91153 courier=courier-14 lat=48.87959 lon=2.3663
  [MSG] partition=0 offset=91154 courier=courier-43 lat=48.8658 lon=2.30243
  [MSG] partition=0 offset=91155 courier=courier-19 lat=48.88582 lon=2.3858
  [MSG] partition=0 offset=91156 courier=courier-71 lat=48.82027 lon=2.33501
  [MSG] partition=0 offset=91157 courier=courier-58 lat=48.8944 lon=2.35391
  [MSG] partition=0 offset=91158 courier=courier-1 lat=48.84331 lon=2.3681
  [MSG] partition=0 offset=91159 courier=courier-65 lat=48.88603 lon=2.35168
  [MSG] partition=0 offset=91160 courier=courier-68 lat=48.83699 lon=2.31593
  [MSG] partition=0 offset=91161 courier=courier-28 lat=48.85602 lon=2.34551
  [MSG] partition=0 offset=91162 courier=courier-35 lat=48.8231 lon=2.30997
  [MSG] partition=0 offset=91163 courier=courier-56 lat=48.81497 lon=2.33106
  [MSG] partition=0 offset=91164 courier=courier-34 lat=48.90523 lon=2.33416
  [MSG] partition=0 offset=91165 courier=courier-86 lat=48.81735 lon=2.39946
  [MSG] partition=0 offset=91166 courier=courier-5 lat=48.81208 lon=2.31096
  [MSG] partition=0 offset=91167 courier=courier-92 lat=48.81813 lon=2.34558
  [MSG] partition=0 offset=91168 courier=courier-33 lat=48.86203 lon=2.30918
  [MSG] partition=0 offset=91169 courier=courier-41 lat=48.88656 lon=2.39484
  [MSG] partition=0 offset=91170 courier=courier-80 lat=48.86346 lon=2.39172
  [MSG] partition=0 offset=91171 courier=courier-76 lat=48.83836 lon=2.36514
  [MSG] partition=0 offset=91172 courier=courier-29 lat=48.87991 lon=2.40128
  [MSG] partition=0 offset=91173 courier=courier-66 lat=48.85239 lon=2.36051
  [MSG] partition=0 offset=91174 courier=courier-57 lat=48.89384 lon=2.31082
  [MSG] partition=0 offset=91175 courier=courier-82 lat=48.89262 lon=2.39984
  [MSG] partition=0 offset=91176 courier=courier-37 lat=48.81457 lon=2.36003
  [MSG] partition=0 offset=91177 courier=courier-15 lat=48.84823 lon=2.39896
  [MSG] partition=0 offset=91178 courier=courier-45 lat=48.8817 lon=2.36425
  [MSG] partition=0 offset=91179 courier=courier-39 lat=48.86212 lon=2.38312
  [MSG] partition=0 offset=91180 courier=courier-60 lat=48.89361 lon=2.34042
  [MSG] partition=0 offset=91181 courier=courier-61 lat=48.83792 lon=2.30725
  [MSG] partition=0 offset=91182 courier=courier-16 lat=48.9003 lon=2.39931
  [MSG] partition=0 offset=91183 courier=courier-12 lat=48.83037 lon=2.33351
  [MSG] partition=0 offset=91184 courier=courier-42 lat=48.85955 lon=2.30662
  [MSG] partition=0 offset=91185 courier=courier-55 lat=48.9063 lon=2.3501
  [MSG] partition=0 offset=91186 courier=courier-50 lat=48.87345 lon=2.33278
  [MSG] partition=0 offset=91187 courier=courier-74 lat=48.88047 lon=2.35012
  [MSG] partition=0 offset=91188 courier=courier-44 lat=48.81586 lon=2.32467
  [MSG] partition=0 offset=91189 courier=courier-94 lat=48.8805 lon=2.33473
  [MSG] partition=0 offset=91190 courier=courier-46 lat=48.82279 lon=2.30669
  [MSG] partition=0 offset=91191 courier=courier-7 lat=48.83866 lon=2.32971
  [MSG] partition=0 offset=91192 courier=courier-90 lat=48.83602 lon=2.33483
  [MSG] partition=0 offset=91193 courier=courier-77 lat=48.83191 lon=2.36368
  [MSG] partition=0 offset=91194 courier=courier-93 lat=48.81386 lon=2.33821
  [MSG] partition=0 offset=91195 courier=courier-51 lat=48.82144 lon=2.33798
  [MSG] partition=0 offset=91196 courier=courier-27 lat=48.82413 lon=2.39463
  [MSG] partition=0 offset=91197 courier=courier-62 lat=48.85388 lon=2.31505
  [MSG] partition=0 offset=91198 courier=courier-70 lat=48.86864 lon=2.30429
  [MSG] partition=0 offset=91199 courier=courier-38 lat=48.84748 lon=2.38387
  [MSG] partition=0 offset=91200 courier=courier-0 lat=48.82122 lon=2.34414
  [MSG] partition=0 offset=91201 courier=courier-97 lat=48.84929 lon=2.38429
  [MSG] partition=0 offset=91202 courier=courier-52 lat=48.84276 lon=2.40168
  [MSG] partition=0 offset=91203 courier=courier-64 lat=48.82954 lon=2.39272
  [MSG] partition=0 offset=91204 courier=courier-32 lat=48.86545 lon=2.30858
  [MSG] partition=0 offset=91205 courier=courier-91 lat=48.87014 lon=2.39142
  [MSG] partition=0 offset=91206 courier=courier-63 lat=48.89635 lon=2.31569
  [MSG] partition=0 offset=91207 courier=courier-30 lat=48.895 lon=2.3187
  [MSG] partition=0 offset=91208 courier=courier-78 lat=48.82423 lon=2.34262
  [MSG] partition=0 offset=91209 courier=courier-72 lat=48.89377 lon=2.37323
  [MSG] partition=0 offset=91210 courier=courier-87 lat=48.84309 lon=2.34643
  [MSG] partition=0 offset=91211 courier=courier-2 lat=48.81021 lon=2.32821
  [MSG] partition=0 offset=91212 courier=courier-95 lat=48.8876 lon=2.31201
  [MSG] partition=0 offset=91213 courier=courier-9 lat=48.88717 lon=2.39779
  [MSG] partition=0 offset=91214 courier=courier-18 lat=48.81184 lon=2.36278
  [MSG] partition=0 offset=91215 courier=courier-36 lat=48.81444 lon=2.39977
  [MSG] partition=0 offset=91216 courier=courier-67 lat=48.90658 lon=2.31009
  [MSG] partition=0 offset=91217 courier=courier-8 lat=48.90377 lon=2.34318
  [MSG] partition=0 offset=91218 courier=courier-13 lat=48.88793 lon=2.33065
  [MSG] partition=0 offset=91219 courier=courier-26 lat=48.90462 lon=2.365
  [MSG] partition=0 offset=91220 courier=courier-25 lat=48.88468 lon=2.38073
  [MSG] partition=0 offset=91221 courier=courier-59 lat=48.82432 lon=2.32084
  [MSG] partition=0 offset=91222 courier=courier-54 lat=48.84971 lon=2.33694
  [MSG] partition=0 offset=91223 courier=courier-84 lat=48.90259 lon=2.33991
  [MSG] partition=0 offset=91224 courier=courier-49 lat=48.83182 lon=2.33958
  [MSG] partition=0 offset=91225 courier=courier-69 lat=48.88705 lon=2.35353
  [MSG] partition=0 offset=91226 courier=courier-22 lat=48.86174 lon=2.33063
  [MSG] partition=0 offset=91227 courier=courier-31 lat=48.88671 lon=2.31463
  [MSG] partition=0 offset=91228 courier=courier-89 lat=48.8485 lon=2.36709
  [MSG] partition=0 offset=91229 courier=courier-40 lat=48.86183 lon=2.37792
  [MSG] partition=0 offset=91230 courier=courier-6 lat=48.84848 lon=2.30484
  [MSG] partition=0 offset=91231 courier=courier-3 lat=48.87599 lon=2.30652
  [MSG] partition=0 offset=91232 courier=courier-81 lat=48.80751 lon=2.34699
  [MSG] partition=0 offset=91233 courier=courier-83 lat=48.8647 lon=2.37332
  [MSG] partition=0 offset=91234 courier=courier-11 lat=48.82556 lon=2.34964
  [MSG] partition=0 offset=91235 courier=courier-85 lat=48.85664 lon=2.39032
  [MSG] partition=0 offset=91236 courier=courier-21 lat=48.83812 lon=2.39677
  [MSG] partition=0 offset=91237 courier=courier-24 lat=48.84736 lon=2.36312
  [MSG] partition=0 offset=91238 courier=courier-20 lat=48.85338 lon=2.33466
  [MSG] partition=0 offset=91239 courier=courier-75 lat=48.8117 lon=2.36499
  [MSG] partition=0 offset=91240 courier=courier-99 lat=48.84488 lon=2.33456
  [MSG] partition=0 offset=91241 courier=courier-73 lat=48.85755 lon=2.37675
  [MSG] partition=0 offset=91242 courier=courier-79 lat=48.8179 lon=2.31558
  [MSG] partition=0 offset=91243 courier=courier-4 lat=48.80858 lon=2.3595
  [MSG] partition=0 offset=91244 courier=courier-96 lat=48.82886 lon=2.32185
  [MSG] partition=0 offset=91245 courier=courier-23 lat=48.82845 lon=2.33917
  [MSG] partition=0 offset=91246 courier=courier-47 lat=48.88537 lon=2.38362
  [MSG] partition=0 offset=91247 courier=courier-10 lat=48.86333 lon=2.34575
  [MSG] partition=0 offset=91248 courier=courier-53 lat=48.84537 lon=2.31876
  [MSG] partition=0 offset=91249 courier=courier-88 lat=48.87965 lon=2.35522
  [MSG] partition=0 offset=91250 courier=courier-17 lat=48.80813 lon=2.39575
  [MSG] partition=0 offset=91251 courier=courier-98 lat=48.8122 lon=2.31746
  [MSG] partition=0 offset=91252 courier=courier-14 lat=48.85948 lon=2.35866
  [MSG] partition=0 offset=91253 courier=courier-48 lat=48.9057 lon=2.34788
  [MSG] partition=0 offset=91254 courier=courier-71 lat=48.81966 lon=2.31714
  [MSG] partition=0 offset=91255 courier=courier-19 lat=48.86518 lon=2.39396
  [MSG] partition=0 offset=91256 courier=courier-43 lat=48.80831 lon=2.33944
  [MSG] partition=0 offset=91257 courier=courier-58 lat=48.89647 lon=2.30781
  [MSG] partition=0 offset=91258 courier=courier-1 lat=48.89458 lon=2.38747
  [MSG] partition=0 offset=91259 courier=courier-86 lat=48.84917 lon=2.31444
  [MSG] partition=0 offset=91260 courier=courier-56 lat=48.83642 lon=2.33349
  [MSG] partition=0 offset=91261 courier=courier-65 lat=48.82064 lon=2.33545
  [MSG] partition=0 offset=91262 courier=courier-68 lat=48.88966 lon=2.39118
  [MSG] partition=0 offset=91263 courier=courier-5 lat=48.86974 lon=2.39041
  [MSG] partition=0 offset=91264 courier=courier-34 lat=48.86159 lon=2.33177
  [MSG] partition=0 offset=91265 courier=courier-35 lat=48.89589 lon=2.37439
  [MSG] partition=0 offset=91266 courier=courier-80 lat=48.87507 lon=2.355
  [MSG] partition=0 offset=91267 courier=courier-76 lat=48.82665 lon=2.35766
  [MSG] partition=0 offset=91268 courier=courier-33 lat=48.82108 lon=2.37116
  [MSG] partition=0 offset=91269 courier=courier-41 lat=48.81862 lon=2.39077
  [MSG] partition=0 offset=91270 courier=courier-29 lat=48.86449 lon=2.37298
  [MSG] partition=0 offset=91271 courier=courier-92 lat=48.87732 lon=2.39784
  [MSG] partition=0 offset=91272 courier=courier-28 lat=48.88129 lon=2.36741
  [MSG] partition=0 offset=91273 courier=courier-37 lat=48.85618 lon=2.36186
  [MSG] partition=0 offset=91274 courier=courier-82 lat=48.8852 lon=2.37119
  [MSG] partition=0 offset=91275 courier=courier-66 lat=48.89336 lon=2.39676
  [MSG] partition=0 offset=91276 courier=courier-15 lat=48.81811 lon=2.32904
  [MSG] partition=0 offset=91277 courier=courier-39 lat=48.81737 lon=2.30239
  [MSG] partition=0 offset=91278 courier=courier-45 lat=48.82426 lon=2.33116
  [MSG] partition=0 offset=91279 courier=courier-57 lat=48.9053 lon=2.31568
  [MSG] partition=0 offset=91280 courier=courier-60 lat=48.86376 lon=2.309
  [MSG] partition=0 offset=91281 courier=courier-61 lat=48.85844 lon=2.34083
  [MSG] partition=0 offset=91282 courier=courier-12 lat=48.8468 lon=2.39423
  [MSG] partition=0 offset=91283 courier=courier-42 lat=48.84489 lon=2.39947
  [MSG] partition=0 offset=91284 courier=courier-44 lat=48.82526 lon=2.38605
  [MSG] partition=0 offset=91285 courier=courier-16 lat=48.87904 lon=2.30878
  [MSG] partition=0 offset=91286 courier=courier-55 lat=48.86029 lon=2.32771
  [MSG] partition=0 offset=91287 courier=courier-74 lat=48.83314 lon=2.31783
  [MSG] partition=0 offset=91288 courier=courier-7 lat=48.8268 lon=2.30307
  [MSG] partition=0 offset=91289 courier=courier-51 lat=48.86753 lon=2.34336
  [MSG] partition=0 offset=91290 courier=courier-46 lat=48.8892 lon=2.30411
  [MSG] partition=0 offset=91291 courier=courier-90 lat=48.85243 lon=2.35492
  [MSG] partition=0 offset=91292 courier=courier-70 lat=48.81474 lon=2.3524
  [MSG] partition=0 offset=91293 courier=courier-27 lat=48.84062 lon=2.3671
  [MSG] partition=0 offset=91294 courier=courier-93 lat=48.81844 lon=2.33965
  [MSG] partition=0 offset=91295 courier=courier-63 lat=48.84151 lon=2.33849
  [MSG] partition=0 offset=91296 courier=courier-0 lat=48.88352 lon=2.32937
  [MSG] partition=0 offset=91297 courier=courier-78 lat=48.84806 lon=2.36771
  [MSG] partition=0 offset=91298 courier=courier-32 lat=48.85601 lon=2.33976
  [MSG] partition=0 offset=91299 courier=courier-87 lat=48.80772 lon=2.39296
  [MSG] partition=0 offset=91300 courier=courier-50 lat=48.87199 lon=2.332
  [MSG] partition=0 offset=91301 courier=courier-97 lat=48.86988 lon=2.32309
  [MSG] partition=0 offset=91302 courier=courier-77 lat=48.8092 lon=2.32263
  [MSG] partition=0 offset=91303 courier=courier-62 lat=48.8303 lon=2.38407
  [MSG] partition=0 offset=91304 courier=courier-64 lat=48.81438 lon=2.37097
  [MSG] partition=0 offset=91305 courier=courier-94 lat=48.89171 lon=2.30291
  [MSG] partition=0 offset=91306 courier=courier-38 lat=48.87804 lon=2.37695
  [MSG] partition=0 offset=91307 courier=courier-52 lat=48.81722 lon=2.34921
  [MSG] partition=0 offset=91308 courier=courier-9 lat=48.83255 lon=2.311
  [MSG] partition=0 offset=91309 courier=courier-18 lat=48.86176 lon=2.33313
  [MSG] partition=0 offset=91310 courier=courier-67 lat=48.83594 lon=2.30553
  [MSG] partition=0 offset=91311 courier=courier-91 lat=48.83563 lon=2.31812
  [MSG] partition=0 offset=91312 courier=courier-30 lat=48.87976 lon=2.39019
  [MSG] partition=0 offset=91313 courier=courier-95 lat=48.88316 lon=2.33561
  [MSG] partition=0 offset=91314 courier=courier-8 lat=48.82645 lon=2.36773
  [MSG] partition=0 offset=91315 courier=courier-13 lat=48.82778 lon=2.32835
  [MSG] partition=0 offset=91316 courier=courier-2 lat=48.86106 lon=2.37695
  [MSG] partition=0 offset=91317 courier=courier-72 lat=48.89899 lon=2.30995
  [MSG] partition=0 offset=91318 courier=courier-54 lat=48.89652 lon=2.38081
  [MSG] partition=0 offset=91319 courier=courier-25 lat=48.83466 lon=2.39939
  [MSG] partition=0 offset=91320 courier=courier-36 lat=48.8301 lon=2.33846
  [MSG] partition=0 offset=91321 courier=courier-49 lat=48.88916 lon=2.33376
  [MSG] partition=0 offset=91322 courier=courier-26 lat=48.89509 lon=2.38731
  [MSG] partition=0 offset=91323 courier=courier-84 lat=48.90272 lon=2.39327
  [MSG] partition=0 offset=91324 courier=courier-69 lat=48.87808 lon=2.34292
  [MSG] partition=0 offset=91325 courier=courier-22 lat=48.90589 lon=2.34773
  [MSG] partition=0 offset=91326 courier=courier-89 lat=48.83453 lon=2.38013
  [MSG] partition=0 offset=91327 courier=courier-83 lat=48.88937 lon=2.3882
  [MSG] partition=0 offset=91328 courier=courier-81 lat=48.84177 lon=2.37363
  [MSG] partition=0 offset=91329 courier=courier-3 lat=48.89975 lon=2.30609
  [MSG] partition=0 offset=91330 courier=courier-85 lat=48.83911 lon=2.3928
  [MSG] partition=0 offset=91331 courier=courier-31 lat=48.84652 lon=2.39302
  [MSG] partition=0 offset=91332 courier=courier-24 lat=48.9036 lon=2.3892
  [MSG] partition=0 offset=91333 courier=courier-59 lat=48.83834 lon=2.40082
  [MSG] partition=0 offset=91334 courier=courier-99 lat=48.86366 lon=2.36915
  [MSG] partition=0 offset=91335 courier=courier-40 lat=48.8825 lon=2.32969
  [MSG] partition=0 offset=91336 courier=courier-6 lat=48.8257 lon=2.38928
  [MSG] partition=0 offset=91337 courier=courier-11 lat=48.90474 lon=2.35762
  [MSG] partition=0 offset=91338 courier=courier-79 lat=48.83195 lon=2.31184
  [MSG] partition=0 offset=91339 courier=courier-23 lat=48.8355 lon=2.30734
  [MSG] partition=0 offset=91340 courier=courier-21 lat=48.87237 lon=2.37945
  [MSG] partition=0 offset=91341 courier=courier-75 lat=48.89999 lon=2.37157
  [MSG] partition=0 offset=91342 courier=courier-53 lat=48.89037 lon=2.38033
  [MSG] partition=0 offset=91343 courier=courier-10 lat=48.88617 lon=2.3389
  [MSG] partition=0 offset=91344 courier=courier-98 lat=48.82008 lon=2.3147
  [MSG] partition=0 offset=91345 courier=courier-96 lat=48.82632 lon=2.39854
  [MSG] partition=0 offset=91346 courier=courier-71 lat=48.84094 lon=2.30824
  [MSG] partition=0 offset=91347 courier=courier-47 lat=48.88098 lon=2.35227
  [MSG] partition=0 offset=91348 courier=courier-4 lat=48.85127 lon=2.37239
  [MSG] partition=0 offset=91349 courier=courier-88 lat=48.89212 lon=2.33235
  [MSG] partition=0 offset=91350 courier=courier-17 lat=48.83689 lon=2.38405
  [MSG] partition=0 offset=91351 courier=courier-58 lat=48.81774 lon=2.36251
  [MSG] partition=0 offset=91352 courier=courier-73 lat=48.86808 lon=2.34115
  [MSG] partition=0 offset=91353 courier=courier-48 lat=48.81538 lon=2.32841
  [MSG] partition=0 offset=91354 courier=courier-20 lat=48.85361 lon=2.3929
  [MSG] partition=0 offset=91355 courier=courier-19 lat=48.89202 lon=2.3034
  [MSG] partition=0 offset=91356 courier=courier-14 lat=48.88547 lon=2.32289
  [MSG] partition=0 offset=91357 courier=courier-56 lat=48.85065 lon=2.39696
  [MSG] partition=0 offset=91358 courier=courier-86 lat=48.8111 lon=2.32948
  [MSG] partition=0 offset=91359 courier=courier-68 lat=48.81275 lon=2.35876
  [MSG] partition=0 offset=91360 courier=courier-34 lat=48.82925 lon=2.34164
  [MSG] partition=0 offset=91361 courier=courier-5 lat=48.87434 lon=2.33279
  [MSG] partition=0 offset=91362 courier=courier-1 lat=48.82907 lon=2.33576
  [MSG] partition=0 offset=91363 courier=courier-65 lat=48.84808 lon=2.34117
  [MSG] partition=0 offset=91364 courier=courier-35 lat=48.87487 lon=2.35662
  [MSG] partition=0 offset=91365 courier=courier-43 lat=48.8544 lon=2.38412
  [MSG] partition=0 offset=91366 courier=courier-80 lat=48.86353 lon=2.31294
  [MSG] partition=0 offset=91367 courier=courier-29 lat=48.82033 lon=2.35384
  [MSG] partition=0 offset=91368 courier=courier-33 lat=48.83172 lon=2.38462
  [MSG] partition=0 offset=91369 courier=courier-92 lat=48.83089 lon=2.31537
  [MSG] partition=0 offset=91370 courier=courier-76 lat=48.90074 lon=2.35796
  [MSG] partition=0 offset=91371 courier=courier-41 lat=48.87387 lon=2.3304
  [MSG] partition=0 offset=91372 courier=courier-28 lat=48.81346 lon=2.39526
  [MSG] partition=0 offset=91373 courier=courier-15 lat=48.89727 lon=2.35825
  [MSG] partition=0 offset=91374 courier=courier-37 lat=48.82387 lon=2.38876
  [MSG] partition=0 offset=91375 courier=courier-82 lat=48.88135 lon=2.38499
  [MSG] partition=0 offset=91376 courier=courier-66 lat=48.8996 lon=2.39928
  [MSG] partition=0 offset=91377 courier=courier-45 lat=48.86717 lon=2.394
  [MSG] partition=0 offset=91378 courier=courier-60 lat=48.82063 lon=2.35026
  [MSG] partition=0 offset=91379 courier=courier-61 lat=48.89252 lon=2.3375
  [MSG] partition=0 offset=91380 courier=courier-39 lat=48.81914 lon=2.39807
  [MSG] partition=0 offset=91381 courier=courier-57 lat=48.87444 lon=2.40035
  [MSG] partition=0 offset=91382 courier=courier-12 lat=48.89123 lon=2.33038
  [MSG] partition=0 offset=91383 courier=courier-42 lat=48.8592 lon=2.36329
  [MSG] partition=0 offset=91384 courier=courier-44 lat=48.85738 lon=2.3416
  [MSG] partition=0 offset=91385 courier=courier-55 lat=48.84786 lon=2.31379
  [MSG] partition=0 offset=91386 courier=courier-74 lat=48.82239 lon=2.31597
  [MSG] partition=0 offset=91387 courier=courier-7 lat=48.81119 lon=2.31985
  [MSG] partition=0 offset=91388 courier=courier-16 lat=48.8945 lon=2.30271
  [MSG] partition=0 offset=91389 courier=courier-46 lat=48.88017 lon=2.39528
  [MSG] partition=0 offset=91390 courier=courier-51 lat=48.85846 lon=2.37153
  [MSG] partition=0 offset=91391 courier=courier-93 lat=48.8778 lon=2.33384
  [MSG] partition=0 offset=91392 courier=courier-90 lat=48.8941 lon=2.3801
  [MSG] partition=0 offset=91393 courier=courier-63 lat=48.88136 lon=2.33266
  [MSG] partition=0 offset=91394 courier=courier-27 lat=48.87739 lon=2.31037
  [MSG] partition=0 offset=91395 courier=courier-70 lat=48.82944 lon=2.39865
  [MSG] partition=0 offset=91396 courier=courier-87 lat=48.84962 lon=2.3239
  [MSG] partition=0 offset=91397 courier=courier-50 lat=48.89352 lon=2.30662
  [MSG] partition=0 offset=91398 courier=courier-32 lat=48.86828 lon=2.3681
  [MSG] partition=0 offset=91399 courier=courier-78 lat=48.85049 lon=2.35254
  [MSG] partition=0 offset=91400 courier=courier-62 lat=48.87637 lon=2.33864
  [MSG] partition=0 offset=91401 courier=courier-97 lat=48.82039 lon=2.38781
  [MSG] partition=0 offset=91402 courier=courier-64 lat=48.90066 lon=2.34858
  [MSG] partition=0 offset=91403 courier=courier-52 lat=48.84675 lon=2.36696
  [MSG] partition=0 offset=91404 courier=courier-77 lat=48.87603 lon=2.32822
  [MSG] partition=0 offset=91405 courier=courier-94 lat=48.84085 lon=2.36249
  [MSG] partition=0 offset=91406 courier=courier-0 lat=48.80681 lon=2.39293
  [MSG] partition=0 offset=91407 courier=courier-9 lat=48.85706 lon=2.39053
  [MSG] partition=0 offset=91408 courier=courier-67 lat=48.87565 lon=2.38649
  [MSG] partition=0 offset=91409 courier=courier-38 lat=48.83855 lon=2.32106
  [MSG] partition=0 offset=91410 courier=courier-18 lat=48.81519 lon=2.35644
  [MSG] partition=0 offset=91411 courier=courier-91 lat=48.84069 lon=2.36514
  [MSG] partition=0 offset=91412 courier=courier-95 lat=48.8077 lon=2.37158
  [MSG] partition=0 offset=91413 courier=courier-30 lat=48.84951 lon=2.38404
  [MSG] partition=0 offset=91414 courier=courier-2 lat=48.84771 lon=2.38417
  [MSG] partition=0 offset=91415 courier=courier-8 lat=48.875 lon=2.35927
  [MSG] partition=0 offset=91416 courier=courier-13 lat=48.85904 lon=2.35884
  [MSG] partition=0 offset=91417 courier=courier-25 lat=48.8662 lon=2.38158
  [MSG] partition=0 offset=91418 courier=courier-54 lat=48.83708 lon=2.38662
  [MSG] partition=0 offset=91419 courier=courier-36 lat=48.82466 lon=2.32127
  [MSG] partition=0 offset=91420 courier=courier-69 lat=48.85448 lon=2.35005
  [MSG] partition=0 offset=91421 courier=courier-22 lat=48.83164 lon=2.33454
  [MSG] partition=0 offset=91422 courier=courier-72 lat=48.88269 lon=2.34906
  [MSG] partition=0 offset=91423 courier=courier-81 lat=48.81896 lon=2.37453
  [MSG] partition=0 offset=91424 courier=courier-83 lat=48.82193 lon=2.36962
  [MSG] partition=0 offset=91425 courier=courier-49 lat=48.84599 lon=2.37736
  [MSG] partition=0 offset=91426 courier=courier-26 lat=48.8402 lon=2.34491
  [MSG] partition=0 offset=91427 courier=courier-84 lat=48.9034 lon=2.33364
  [MSG] partition=0 offset=91428 courier=courier-89 lat=48.83355 lon=2.37978
  [MSG] partition=0 offset=91429 courier=courier-3 lat=48.89818 lon=2.32363
  [MSG] partition=0 offset=91430 courier=courier-31 lat=48.87101 lon=2.32788
  [MSG] partition=0 offset=91431 courier=courier-85 lat=48.86426 lon=2.3298
  [MSG] partition=0 offset=91432 courier=courier-24 lat=48.8928 lon=2.35765
  [MSG] partition=0 offset=91433 courier=courier-79 lat=48.83952 lon=2.37382
  [MSG] partition=0 offset=91434 courier=courier-59 lat=48.89164 lon=2.31328
  [MSG] partition=0 offset=91435 courier=courier-21 lat=48.81797 lon=2.37954
  [MSG] partition=0 offset=91436 courier=courier-6 lat=48.88581 lon=2.33202
  [MSG] partition=0 offset=91437 courier=courier-75 lat=48.81271 lon=2.32142
  [MSG] partition=0 offset=91438 courier=courier-23 lat=48.86999 lon=2.31668
  [MSG] partition=0 offset=91439 courier=courier-98 lat=48.81989 lon=2.38752
  [MSG] partition=0 offset=91440 courier=courier-11 lat=48.83463 lon=2.34221
  [MSG] partition=0 offset=91441 courier=courier-53 lat=48.84438 lon=2.3955
  [MSG] partition=0 offset=91442 courier=courier-96 lat=48.84548 lon=2.39283
  [MSG] partition=0 offset=91443 courier=courier-58 lat=48.81139 lon=2.31552
  [MSG] partition=0 offset=91444 courier=courier-73 lat=48.86635 lon=2.36924
  [MSG] partition=0 offset=91445 courier=courier-71 lat=48.86489 lon=2.36087
  [MSG] partition=0 offset=91446 courier=courier-19 lat=48.88664 lon=2.36117
  [MSG] partition=0 offset=91447 courier=courier-40 lat=48.88255 lon=2.35204
  [MSG] partition=0 offset=91448 courier=courier-47 lat=48.81617 lon=2.39647
